track,artist,album,times_played
Oblighetto - Rudy Van Gelder/24Bit Mastering,Jack McDuff,Droppin' Science,1
Obstacle 1,Interpol,Turn On The Bright Lights,4
Obstacle 2,Interpol,Turn On The Bright Lights,4
Ocean Bed,King Krule,6 Feet Beneath The Moon,2
Ocell,Ia Clua,Chichonera's Cat,8
Ode to Viceroy,Mac DeMarco,2,20
Of Lilies and Remains,Bauhaus,Mask,1
"Of Moons, Birds & Monsters",MGMT,Oracular Spectacular,1
Off The Ground,Anderson .Paak,Venice,4
Off the Wall,Nyck @ Knight,Off the Wall,1
Off the Wall!,XXXTENTACION,"XXXTENTACION Presents: Members Only, Vol. 3",1
offtherecord,Saiko,In Space,4
Often,The Weeknd,Beauty Behind The Madness,4
OG Beeper,A$AP Rocky,TESTING,22
Oh Devil - Radio Version,Electric Guest,Oh Devil,1
Oh Klahoma,Jack Stauber,Pop Food,8
Oh Me - Live,Nirvana,MTV Unplugged In New York,1
Oh No,Mos Def,Lyricist Lounge Volume 2,1
"Oh Well, OK",Elliott Smith,XO,1
"OKAGA, CA (feat. Alice Smith, Leon Ware & Clem Creevy)","Tyler, The Creator",Cherry Bomb,1
OKRA,"Tyler, The Creator",OKRA,4
Old 45's,Chromeo,White Women,1
Old Enough to Know,Tony Molina,Confront The Truth,1
Old Roots New Trees,Made in M,Nest,4
Old Town,John Maus,Love Is Real,4
Olha A Explosão - Remix,MC Kevinho,Olha A Explosão,1
Olsen Olsen,Sigur Rós,Ágætis Byrjun,1
Olympian (feat. Dave East),A$AP Ferg,Still Striving,6
Om,Nehruviandoom,NehruvianDOOM,1
On,Jack Stauber,Viator,1
On & On,Joey Bada$$,B4.Da.$$,6
On & On,Erykah Badu,Baduizm,6
On + Off,Maggie Rogers,Now That The Light Is Fading,2
On And On - Edit,Curtis Harding,On And On,2
On Hold,The xx,I See You,1
On Me,SOB X RBE,GANGIN,1
On Melancholy Hill,Gorillaz,Plastic Beach,1
On My Mind (Jorja Smith X Preditah),Jorja Smith,On My Mind (Jorja Smith X Preditah),4
On My Own,Whitney,Light Upon the Lake,1
On My Way,Reo Cragun,Growing Pains,5
On Some,Flipp Dinero,On Some,1
On the Level,Mac DeMarco,On the Level,24
On the Level,Mac DeMarco,This Old Dog,24
On the Line,Blood Orange,Cupid Deluxe,1
"On This (feat. Chip, Ice Kid & Little D)",Wiley,Godfather,1
Onanon,Kelela,Take Me Apart,1
Once an Addict - Interlude,J. Cole,KOD,7
Once In A Lifetime - Single Version,The Night Game,Once In A Lifetime,1
Onde Andaras - Remastered 2006,Caetano Veloso,Caetano Veloso,4
One Another,Mac DeMarco,This Old Dog,11
One Beer,MF DOOM,MM...FOOD,1
One Dance,Drake,Views,1
"One Day - From ""Pirates of the Caribbean: At World's End""/Score",Hans Zimmer,Pirates of the Caribbean: At World's End,2
"One Day I'll Fly Away - From ""Moulin Rouge"" Soundtrack",Nicole Kidman,Moulin Rouge,1
One More Love Song,Mac DeMarco,This Old Dog,8
One Night Only,Sonder,One Night Only,19
One of a Kind,G-DRAGON,One of a Kind,1
One Thing Left to Try,MGMT,Little Dark Age,1
ONE TOO MANY,KAYTRANADA,99.9%,8
One Tribe,Black Eyed Peas,THE E.N.D. (THE ENERGY NEVER DIES),1
onlijournitro,Knxwledge,Hud Dreems,2
Only Girl,Kali Uchis,Only Girl,16
Only in the West,Yeek,Only in the West,1
Only Way,H.I.M.,"H.I.M., Vol. 2",2
OooWee,Rapsody,Laila’s Wisdom,1
Opal - Four Tet Remix,Bicep,Opal (Four Tet Remix),1
Open Up The Door,Bilal,In Another Life,3
Opening Credit,GoldLink,At What Cost,1
Operation Lifesaver aka Mint Test,Madvillain,Madvillainy,4
Opposite House,Cass McCombs,Mangy Love,1
Opps (with Yugen Blakrok),Vince Staples,Black Panther The Album Music From And Inspired By,23
Orange Blossoms,MF DOOM,"Metal Fingers Presents: Special Herbs, The Box Set Vol. 0 - 9",1
Orange Soda,VIC MENSA,Orange Soda,1
Ordinary People,Twin Peaks,Wild Onion,12
Ordinary Superstar,Rina Sawayama,RINA,1
"Organ Concerto No. 10 in D Minor, Op. 7, No. 4, HWV 309: III. Organo ad libitum: Fuga. Larghetto",George Frideric Handel,Handel: The Organ Concertos,1
Orris Root Powder,MF DOOM,"Metal Fingers Presents: Special Herbs, The Box Set Vol. 0 - 9",16
Otha Fish,The Pharcyde,Bizarre Ride II The Pharcyde,1
Other Side Of The Game,Erykah Badu,Baduizm - Special Edition,9
Other Side Of The Game,Erykah Badu,Baduizm,9
otherwordly,eevee,beat tape 05,6
Otra vez (feat. J Balvin),Zion & Lennox,Motivan2,1
Our Last Summer - From 'Mamma Mia!' Original Motion Picture Soundtrack,Colin Firth,Mamma Mia! The Movie Soundtrack,1
Our Way to Fall,Yo La Tengo,And Then Nothing Turned Itself Inside-Out,1
Out of Love,Two Friends,Out Of Love EP,1
Out of My Head (feat. Tove Lo and ALMA),Charli XCX,Pop 2,1
Out on the Tiles - Remaster,Led Zeppelin,Led Zeppelin III,2
outer space,eevee,ep highlights,1
Outrage! Is Now,Death From Above 1979,Outrage! Is Now,10
Outré Lux (feat. Madison McFerrin),Photay,Onism,1
Outro,El Michels Affair,Enter The 37th Chamber,1
Outta Sight / Dark Lavender Interlude,DRAM,Big Baby DRAM (Deluxe),2
Outta Sight / Dark Lavender Interlude,DRAM,Big Baby DRAM,2
Over,Kevin George,Over,1
Over (feat. 6LACK),Syd,Fin,4
Over My Dead Body,Drake,Take Care,27
Overtime,ScHoolboy Q,Blank Face LP,8
Overtime (feat. Sebastian Reynoso & KYLE),Carnage,Battered Bruised & Bloody,1
Oye como va,"Tito Puente, Jr.",Siéntelo,2
Oye Como Va,Willie Colón,Willie Colon y Tito Puente,17
P-Funk (Wants To Get Funked Up),Parliament,Mothership Connection,1
Pablo Picasso,The Modern Lovers,The Modern Lovers,1
Pain,The War On Drugs,A Deeper Understanding,4
Pain (feat. OverDoz.),A$AP Rocky,LONG.LIVE.A$AP (Deluxe Version),3
Paint,Anderson .Paak,Venice,17
Paint Me Silver,Pond,The Weather,1
Painter in Your Pocket,Destroyer,Destroyer's Rubies,3
País Tropical,Gal Costa,Gal Costa,1
Paisagem Útil - Remastered 2006,Caetano Veloso,Caetano Veloso,4
"Palace/Curse (feat. Tyler, The Creator & Steve Lacy)",The Internet,Ego Death,1
Pali Gap / Hey Baby (New Rising Sun),Lukas Nelson and Promise of the Real,Promise of the Real,1
Palm Trees,GoldLink,"And After That, We Didn't Talk",42
Pamuromo Chete,Thomas Mapfumo,Lion Songs: Essential Tracks in the Making of Zimbabwe,1
Panis Et Circenses,Os Mutantes,"""Os Mutantes""",3
Panis Et Circenses,Os Mutantes,Everything is Possible!,3
Paper Lace,Swan Lake,Enemy Mine,1
Paper Planes,M.I.A.,Kala,1
Paper Trail$,Joey Bada$$,B4.Da.$$,19
Para Agradecer,Chicano Batman,Cycles of Existential Rhyme,2
Paradise,Logic,The Incredible True Story,1
Paradise (feat. Badbadnotgood & Sean Leon),Daniel Caesar,Pilgrim's Paradise,1
Paramedic!,SOB X RBE,Black Panther The Album Music From And Inspired By,17
Paranoid Android,Radiohead,OK Computer,4
Parking Lot,Anderson .Paak,Malibu,43
Parkstone Melody II,Mark Pritchard,Parkstone Melody II,1
Parque Industrial,Tom Zé,Grande Liquidacao,5
Parsec,Stereolab,Dots And Loops,1
Partition,Beyoncé,BEYONCÉ [Platinum Edition],7
Party In The U.S.A.,Miley Cyrus,The Time Of Our Lives,1
PartyIsntOver/Campfire/Bimmer (feat. Frank Ocean & Laetitia Sadier),"Tyler, The Creator",Wolf,1
passa,eevee,beat tape 05,6
Passacaille en sol mineur,Francesco Corbetta,La Mascarade - Music For Solo Baroque Guitar And Theorbo,1
Passed You By,Chicano Batman,Freedom Is Free,6
Passenger Side,Smallpools,Passenger Side,1
Passin' Me By,The Pharcyde,Bizarre Ride II The Pharcyde,3
Passing Out Pieces,Mac DeMarco,Salad Days,11
passion,eevee,beat tape 04,3
Passion Flower,MF DOOM,"Metal Fingers Presents: Special Herbs, The Box Set Vol. 0 - 9",2
Passionfruit,Drake,More Life,2
Past Life,Tame Impala,Currents,1
Patchouly Leaves,MF DOOM,"Metal Fingers Presents: Special Herbs, The Box Set Vol. 0 - 9",1
Patek Philippe,G4 Boyz,Patek Philippe,1
Patiently Waiting,50 Cent,Get Rich Or Die Tryin',2
PCH,Jaden,CTV2,3
PDA,Interpol,Turn On The Bright Lights,8
Pé da Roseira,Gilberto Gil,Gilberto Gil (1968),1
Peace Of Mind,Little Dragon,Peace Of Mind,1
Peach Extract,MF DOOM,"Metal Fingers Presents: Special Herbs, The Box Set Vol. 0 - 9",1
Pearls,Madvillain,Madvillainy 2: The Madlib Remix,2
Pega A Voga Cabeludo,Os Brazoes,Os Brazões,1
"Pega a Voga, Cabeludo",Gilberto Gil,Gilberto Gil (1968),3
Pelas sombras,Arthur Verocai,Arthur Verocai,2
Penelope,Col3trane,Tsarina,2
Penny Lane - Remastered 2009,The Beatles,Magical Mystery Tour,1
Pennyroyal,MF DOOM,"Metal Fingers Presents: Special Herbs, The Box Set Vol. 0 - 9",2
People Get Ready,Slim Smith,Attack Collection Volume 1,1
Percolator,Charly Bliss,Guppy,1
Perfect Circle / God Speed,Mac Miller,GO:OD AM,7
Perfect Duet (Ed Sheeran & Beyoncé),Ed Sheeran,Perfect Duet (Ed Sheeran & Beyoncé),1
Perfect People,courtship.,Perfect People,2
Perfume,Roy Blair,Cat Heaven,2
Perhaps Vampires Is A Bit Strong But…,Arctic Monkeys,"Whatever People Say I Am, That's What I'm Not",1
Pero Asi,Made in M,Chillhop Raw Cuts 2,2
Perth,Bon Iver,Bon Iver,1
Pfumvu Pa Ruzevha,Thomas Mapfumo,Lion Songs: Essential Tracks in the Making of Zimbabwe,1
"Phaeton, Prologue - Le retour de l'Âge d'or: Ouverture",Jean-Baptiste Lully,Lully: Phaéton,1
Pharsyde (feat. Joe Fox),A$AP Rocky,AT.LONG.LAST.A$AP,1
Phase,Hovvdy,Stay Warm,1
Phenomenon,ODIE,Analogue,1
Philosophy of Time Travel,Michael Andrews,Donnie Darko (Original Motion Picture Soundtrack),1
Phoenix,A$AP Rocky,LONG.LIVE.A$AP (Deluxe Version),2
Photograph,J. Cole,KOD,14
Photosynthesis,Saba,Bucket List Project,43
Phresh Out The Runway,Rihanna,Unapologetic,2
"Piano Concerto No. 2 in B-Flat Major, Op. 83: II. Allegro appassionato - Live",Johannes Brahms,Brahms: The Piano Concertos,1
"Piano Sonata No. 2 in B-Flat Minor, Op. 35: III. Marche funèbre - Finale",Frédéric Chopin,"Beethoven, Chopin & Rachmaninoff",1
PICK IT UP (feat. A$AP Rocky),Famous Dex,Dex Meets Dexter,3
PICK IT UP (feat. A$AP Rocky),Famous Dex,Pick It Up (feat. A$AP Rocky),3
Pick Up,DJ Koze,Pick Up,1
Pickin Me Up,Mac DeMarco,Another (Demo) One,1
Picture On A Screen,Dent May,Across The Multiverse,1
Pictures Of Me,Elliott Smith,Either/Or,1
Piece of Mind,Joey Bada$$,B4.Da.$$,2
Pigeon,Cannibal Ox,The Cold Vein (Deluxe Edition),1
Piledriver Waltz,Arctic Monkeys,Suck It and See,1
"Pills & Automobiles (feat. Yo Gotti, A Boogie Wit Da Hoodie & Kodak Black)",Chris Brown,"Pills & Automobiles (feat. Yo Gotti, A Boogie Wit Da Hoodie & Kodak Black)",1
Pimp Hand,Vince Staples,Prima Donna,1
Pimple Zoo,Guided By Voices,Alien Lanes,1
Pineapple,Blue Lab Beats,Pineapple,1
Pineapple (feat. Gucci Mane & Quavo),Ty Dolla $ign,Pineapple (feat. Gucci Mane & Quavo),2
Pineapple Skies,Miguel,War & Leisure,5
Pink + White,Frank Ocean,Blonde,13
Pink Matter,Frank Ocean,channel ORANGE,3
Pink Slime,Ariel Pink,Mature Themes,1
Pitched Down Thunder and Rain,Rain Sound Studio,35 Pure Calming Rains,1
Pitseleh,Elliott Smith,XO,1
Places,Shlohmo,Bad Vibes,2
Plain Jane,A$AP Ferg,Still Striving,22
Plain Jane REMIX (feat. Nicki Minaj),A$AP Ferg,Plain Jane REMIX (feat. Nicki Minaj),1
Planet,Four Tet,New Energy,1
Planet God Damn (feat. Njomza),Mac Miller,The Divine Feminine,1
Plastic 100°C,Sampha,Process,1
play,eevee,beat tape 05,4
Playa Playa,D'Angelo,Voodoo,2
playboy shit (feat. lil aaron),blackbear,cybersex,1
Please Don't Leave Me,Chicano Batman,Please Don't Leave Me,2
Please Mr. Postman - Single Version / Mono,The Marvelettes,Please Mr. Postman,1
Pleasure Pain Passion,Topaz Jones,Nectar/Pleasure Pain Passion,1
Pleasure Toy (feat. BIG K.R.I.T.),Bilal,In Another Life,4
Plumskinzz,MF DOOM,"Metal Fingers Presents: Special Herbs, The Box Set Vol. 0 - 9",1
PMW (All I Really Need) (feat. ScHoolboy Q),A$AP Rocky,LONG.LIVE.A$AP (Deluxe Version),5
Podina,MF DOOM,"Metal Fingers Presents: Special Herbs, The Box Set Vol. 0 - 9",2
Poe Mans Dreams (His Vice),Kendrick Lamar,Section.80,3
Poems,Hippo Campus,Landmark,2
Poetic Justice,Kendrick Lamar,"good kid, m.A.A.d city",1
Poison,Brent Faiyaz,Poison,20
Poison,Brent Faiyaz,A.M. Paradox,20
Poison,Bell Biv DeVoe,20th Century Masters: The Millennium Collection: Best of Bel Biv DeVoe,20
Polarized (feat. Demo-Taped),GoldLink,"And After That, We Didn't Talk",2
Polite Meeting,Edan,Beauty & The Beat,1
Polly,Whitney,Light Upon the Lake,1
"Polonaise-fantasie in A-Flat Major, Op. 61",Frédéric Chopin,Fire On All Sides,1
Pomegranate Tree,Chicano Batman,Joven Navegante,1
Pon Di Cocky,Aidonia,Pon Di Cocky,1
Ponta De Areia,Milton Nascimento,Minas,2
Pop Life,Prince,Around the World in a Day,1
Pop Thieves (Make It Feel Good),Childish Gambino,Kauai,2
Pose,Rihanna,ANTI,38
Possibly Maybe,Björk,Post,1
Potholderz feat. Count Bass D,MF DOOM,MM...FOOD,1
Pothole (feat. Jaden Smith),"Tyler, The Creator",Flower Boy,4
Potion Approaching,Arctic Monkeys,Humbug,1
Pow! (Intro),Madvillain,Madvillainy 2: The Madlib Remix,2
Power,Rapsody,Laila’s Wisdom,1
Power Trip (feat. Miguel),J. Cole,Born Sinner,6
Powerglide (feat. Juicy J),Rae Sremmurd,Powerglide (feat. Juicy J),4
PPP,Beach House,Depression Cherry,2
Practice,Drake,Take Care,27
Praise The Lord (Da Shine) (feat. Skepta),A$AP Rocky,TESTING,2
Pray Everyday (Survivor's Guilt),GoldLink,At What Cost,2
Pray For Me (with Kendrick Lamar),The Weeknd,Black Panther The Album Music From And Inspired By,16
Pray For Me (with Kendrick Lamar),The Weeknd,Pray For Me (with Kendrick Lamar),16
PRBLMS,6LACK,FREE 6LACK,5
Preach,Drake,If You're Reading This It's Too Late,1
Preben Goes to Acapulco,Todd Terje,It's Album Time,3
Prem + Prickle,Mac DeMarco,Another (Demo) One,1
Present Tense,Radiohead,A Moon Shaped Pool,2
Presente grego,Arthur Verocai,Arthur Verocai,2
Pressed Flowers,Jack Stauber,Viator,1
Pretty Girl,Clairo,Pretty Girl,16
Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann,Pretty Girl,1
Pretty Little Birds,SZA,Ctrl,3
Pretty Pimpin,Kurt Vile,b'lieve i'm goin down...,1
Pretty Sweet,Frank Ocean,Blonde,4
PRIDE.,Kendrick Lamar,DAMN. COLLECTORS EDITION.,14
PRIDE.,Kendrick Lamar,DAMN.,14
Prima Donna,Vince Staples,Prima Donna,2
Prisoner of Mars,Stereolab,Dots And Loops,2
Pristine,Snail Mail,Pristine,1
Privilege,The Weeknd,"My Dear Melancholy,",1
Procissão,Gilberto Gil,Gilberto Gil (1968),2
Profissao de Ladrao,Tom Zé,Grande Liquidacao,4
Programs,Mac Miller,Programs,1
Prom,SZA,Ctrl,4
Protect Ya Neck,El Michels Affair,Enter The 37th Chamber,2
Prove It,Television,Marquee Moon,3
Provider,Frank Ocean,Provider,3
"Prune, You Talk Funny",Gus Dapperton,"Prune, You Talk Funny",10
Psycho (feat. Ty Dolla $ign),Post Malone,beerbongs & bentleys,1
Pull Up,Cardi B,Gangsta Bitch Music Vol. 2,1
Pull Up (feat. Joey Bada$$ & A$AP Ferg),Powers Pleasant,Pull Up (feat. Joey Bada$$ & A$AP Ferg),16
Pulling Me In,Phantoms,Phantoms,1
Punch And Judy,Elliott Smith,Either/Or,3
Purity (feat. Frank Ocean),A$AP Rocky,TESTING,11
PURPLE TUESDAY (feat. Joey Bada$$ & Jesse Boykins III),Rejjie Snow,PURPLE TUESDAY (feat. Joey Bada$$ & Jesse Boykins III),1
Purple Yellow Red and Blue,Portugal. The Man,Evil Friends,2
Pursuit Of Happiness (Nightmare),Kid Cudi,Man On The Moon: The End Of Day,6
Pussy is Mine,Miguel,Kaleidoscope Dream,3
Put It Down (feat. Anderson .Paak & Krne),TOKiMONSTA,Put It Down (feat. Anderson .Paak & KRNE),1
Put Me Thru,Anderson .Paak,Malibu,10
Put You On,Anderson .Paak,Venice,5
Put Your Number in My Phone,Ariel Pink,pom pom,1
Pynk (feat. Grimes),Janelle Monáe,Dirty Computer,1
Que Lio,Willie Colón,The Hustler,3
Que Pena (Ele Já Não Gosta Mais De Mim),Gal Costa,Gal Costa,3
Que' Onda Guero,Beck,Guero,1
Queen,Jax Anderson,Broke Royalty,2
Queen St. Gang,Arzachel,Arzachel,12
QUEER,BROCKHAMPTON,SATURATION II,1
Quero Sambar Meu Bem,Tom Zé,Grande Liquidacao,3
quiero amar,eevee,beat tape 05,5
Quiet Dog,Mos Def,The Ecstatic,1
quit,LANY,kinda,4
Quite Like You,Andy Shauf,The Party,2
R U Mine?,Arctic Monkeys,AM,1
R.I.C.O. (feat. Drake),Meek Mill,Dreams Worth More Than Money,2
Rack Up,Sam Wise,Rack Up,1
"RAF (feat. A$AP Rocky, Playboi Carti, Quavo, Lil Uzi Vert & Frank Ocean)",A$AP Mob,"RAF (feat. A$AP Rocky, Playboi Carti, Quavo, Lil Uzi Vert & Frank Ocean)",3
Rage,VIC MENSA,The Autobiography,1
Rage of Love,The Soul Syndicate,Entering the Dragon,1
Ragtime Interlude / I'm Really Hot,Missy Elliott,This Is Not a Test!,26
Raid,Madvillain,Madvillainy,2
Rain and Birdsong,Rain Sound Studio,35 Pure Calming Rains,1
Rain and Thunder Drone,Rain Sound Studio,35 Pure Calming Rains,1
Rain Dance,The Moxies,The Moxies,1
Rain Dance (Phase 1 Intro),The Underachievers,Evermore: The Art Of Duality,1
Rain Gradual,Rain Sound Studio,35 Pure Calming Rains,1
Rain Or Shine,Young Fathers,White Men Are Black Men Too,1
"Rain to fall asleep(Loopable,No fade)",Rain for Deep Sleep,"16 Sleep Rain Sounds - Cure Insomnia, Baby Sleep Aid, White Noise, Relaxing Natural Sounds",2
Rain With Sleep Tone,Rain Sound Studio,35 Pure Calming Rains,1
Rainbo Conversation,Stereolab,Dots And Loops,3
Rainbows,Madvillain,Madvillainy,3
Rakata,Wisin & Yandel,Pa'l Mundo,1
Rake It Up (feat. Nicki Minaj),Yo Gotti,I Still Am,1
Range Life (Remastered),Pavement,Quarantine The Past: The Best Of Pavement,1
Rapp Snitch Knishes feat. Mr. Fantastik,MF DOOM,MM...FOOD,2
Rapper,Jaden,SYRE,1
Ratcliff,Toro y Moi,What For?,1
Rather Be,H.E.R.,H.E.R.,3
Ray Gun - Instrumental,BADBADNOTGOOD,Sour Soul (Instrumentals),5
Ray Gun (feat. DOOM),Ghostface Killah,SOUR SOUL,3
Razorblade,The Strokes,First Impressions Of Earth,20
Re: Animist,Milo,So The Flies Don't Come,1
Re: Stacks,Bon Iver,"For Emma, Forever Ago",2
Real Death,Mount Eerie,A Crow Looked at Me,1
Real Nega,JPEGMAFIA,Veteran,2
Real Slow (feat. Sarah Chernoff),Miami Horror,All Possible Futures,1
Reality Check (feat. Akenya & Eryn Allen Kane),Noname,Telefone,1
Realla,TOKiMONSTA,Desiderium,5
Really Doe,Danny Brown,Atrocity Exhibition,1
Really Love,D'Angelo,Black Messiah,2
Rebel 101,Loyle Carner,Yesterday's Gone,1
Reckless Serenade,Arctic Monkeys,Suck It and See,1
Reckoner,Radiohead,In Rainbows,1
Red #40,MF DOOM,"Metal Fingers Presents: Special Herbs, The Box Set Vol. 0 - 9",2
Red Moon,Whitney,Light Upon the Lake,1
Red Nose,Sage The Gemini,Remember Me,1
Red Right Hand - 2011 Remastered Version,Nick Cave & The Bad Seeds,Let Love In,1
Red Rooster,El Michels Affair,Truth & Soul presents A Tribute to Isaac Hayes,2
Red Roses (feat. Landon Cube),Lil Skies,Red Roses (feat. Landon Cube),1
Redbone,Childish Gambino,"""Awaken, My Love!""",2
Redemption (with Babes Wodumo),Zacari,Black Panther The Album Music From And Inspired By,10
Redemption Interlude,Zacari,Black Panther The Album Music From And Inspired By,14
REDMERCEDES,Aminé,REDMERCEDES,12
Reel Girls (feat. Bun B),Flatbush Zombies,Vacation In Hell,1
Refractions in the Plastic Pulse,Stereolab,Dots And Loops,2
Reggie's First Date,Mac DeMarco,Another (Demo) One,1
Regulate,Warren G,Regulate… G Funk Era,4
Reincarnation (Phase 2 Intro),The Underachievers,Evermore: The Art Of Duality,2
Relapse,Berhana,Berhana,4
remember,eevee,beat tape 08,2
Remind Me to Forget,Kygo,Kids in Love,2
Reminiscences,Ariel Pink,Before Today,1
RENTAL,BROCKHAMPTON,SATURATION III,42
Replica,The xx,I See You,1
Reptilia,The Strokes,Room On Fire,16
Rest,Charlotte Gainsbourg,Rest,1
Rest My Chemistry,Interpol,Our Love To Admire,16
Retro [ROUGH],Childish Gambino,Kauai,1
Retrograde,QNA,Retrograde,1
Return of the Mack,Mark Morrison,Return of the Mack,1
Return To The Journey,Thundercat,The Golden Age of Apocalypse,11
Returning,Paul White,Returning,1
Revenge,XXXTENTACION,17,2
Revenge Of The Iceman,Ariel Pink,Dedicated To Bobby Jameson,2
"Rêverie, L. 68: Rêverie",Claude Debussy,Debussy Piano Edition,1
Reverse Faults,Sampha,Process,1
Revival,Deerhunter,Halcyon Digest,1
Rhapsody on a Theme of Paganini: V. Variation XVIII,Sergei Rachmaninoff,Rachmaninov: Piano Concerto No. 3 & Rhapsody on a Theme of Paganini,1
Rhinestone Cowboy,Madvillain,Madvillainy,2
Rhinestone Eyes,Gorillaz,Plastic Beach,1
Ric Flair Drip (with Metro Boomin),Offset,Without Warning,3
Rich Girl,Gwen Stefani,Love Angel Music Baby,1
Rick's New Haircut #1,Mac DeMarco,Another (Demo) One,1
Rick's New Haircut #2,Mac DeMarco,Another (Demo) One,1
Ride,Clayjay,Ride,1
Ride (feat. Macy Maloy),Chase Rice,Ignite the Night (Party Edition),1
Ride Home,Nicholas Britell,Moonlight (Original Motion Picture Soundtrack),2
Ride Out,Kid Ink,Furious 7: Original Motion Picture Soundtrack,3
Ride Out,ScHoolboy Q,Blank Face LP,3
Ride Slow,Russ,There's Really A Wolf,1
Ride Wit Me (feat. Bun B & Pimp C),Big K.R.I.T.,4eva Is A Mighty Long Time,3
Ridin Round,Kali Uchis,Ridin Round,1
Ridin' Round,Kali Uchis,Por Vida,11
Rigamortus,Kendrick Lamar,Section.80,7
Right For Me,Justin Timberlake,Justified,1
Right Off The Back,Chicano Batman,Freedom Is Free,5
Right There,Anderson .Paak,Venice,5
Ring (feat. Kehlani),Cardi B,Invasion of Privacy,2
"RING THE ALARM (feat. Nyck Caution, Kirk Knight & Meechy Darko)",Joey Bada$$,ALL-AMERIKKKAN BADA$$,16
Ring-A-Ling,Black Eyed Peas,THE E.N.D. (THE ENERGY NEVER DIES),1
RIP Roach,XXXTENTACION,Revenge,1
Rise,Solange,A Seat at the Table,3
Rise,Hans Zimmer,The Dark Knight Rises (Original Motion Picture Soundtrack),3
Risk Free,Deerhoof,I Thought We Were Friends,1
Robot Rock,Daft Punk,Human After All,2
Rock with You - Single Version,Michael Jackson,The Essential Michael Jackson,2
ROCKABYE BABY (feat. ScHoolboy Q),Joey Bada$$,ALL-AMERIKKKAN BADA$$,8
Rocket Flare,Amen Dunes,Love,14
rockstar,Post Malone,rockstar (feat. 21 Savage),1
Roland,Interpol,Turn On The Bright Lights,3
Roll Call (feat. Mya),GoldLink,At What Cost,2
Roman's Revenge,Nicki Minaj,Pink Friday,5
Romantic Rights,Death From Above 1979,"You're A Woman, I'm A Machine",2
Rooftop Hail,Rain Sound Studio,35 Pure Calming Rains,1
Room In Here,Anderson .Paak,Room In Here (feat. The Game & Sonyae Elise) - Single,2
Room In Here - DJ Jazzy Jeff Remix,Anderson .Paak,Room In Here,2
Room in Here (feat. The Game & Sonyae Elise),Anderson .Paak,Malibu,13
ROS,Mac Miller,GO:OD AM,69
rosa,eevee,beat tape 05,7
Rosa Parks,Outkast,Aquemini,1
Rose Parade,Elliott Smith,Either/Or,16
Rosebud,U.S. Girls,In a Poem Unlimited,1
